workout_id,user_id,workout_start_time,workout_duration_min,workout_type,muscleGroupsTargeted,workout_style,trainer_name,trainer_follower_count,difficulty_level,completion_status,engagement_score
771,211,8/19/2023 20:00,41,Exercise,"['Biceps', 'Triceps']",Strength,Sarah Kim,60000,Advanced,FALSE,6.57
772,62,5/10/2023 4:49,15,Exercise,"['Biceps', 'Triceps']",Strength,Sarah Kim,60000,Beginner,FALSE,2.17
773,298,7/4/2023 8:16,46,Movement,"['Biceps', 'Triceps']",Strength,Emma Rodriguez,2500000,Advanced,TRUE,8.79
774,289,8/17/2023 7:46,46,Movement,"['Biceps', 'Triceps']",Strength,Emma Rodriguez,2500000,Advanced,TRUE,6.64
775,441,8/20/2023 11:12,18,Exercise,"['Biceps', 'Triceps']",Strength,Alex Johnson,50000,Beginner,FALSE,2.76
776,5,2/24/2023 20:00,47,Movement,"['Chest', 'Shoulders']",Cardio,Sarah Kim,60000,Advanced,FALSE,7.16
777,418,5/28/2023 4:55,47,Movement,"['Biceps', 'Triceps']",Strength,Emma Rodriguez,2500000,Intermediate,TRUE,4.25
778,53,11/6/2023 20:00,19,Exercise,"['Legs', 'Glutes']",Cardio,Alex Johnson,50000,Beginner,TRUE,2.48
779,71,12/7/2023 18:49,42,Movement,"['Chest', 'Shoulders']",Flexibility,Marcus Lee,12000,Intermediate,TRUE,5.52
780,151,7/9/2023 13:00,30,Exercise,"['Legs', 'Glutes']",Strength,Marcus Lee,12000,Intermediate,TRUE,5.45
781,248,2/7/2023 17:51,42,Exercise,"['Legs', 'Glutes']",Cardio,Alex Johnson,50000,Intermediate,FALSE,4.17
782,466,7/10/2023 20:00,40,Exercise,"['Chest', 'Shoulders']",Cardio,Alex Johnson,50000,Intermediate,TRUE,4.38
783,337,1/29/2023 22:00,30,Movement,"['Biceps', 'Triceps']",Strength,Marcus Lee,12000,Intermediate,FALSE,6.88
784,32,8/12/2023 8:09,56,Exercise,"['Back', 'Core']",Strength,Sarah Kim,60000,Advanced,FALSE,8.36
785,461,3/28/2023 20:00,59,Exercise,"['Legs', 'Glutes']",Flexibility,Emma Rodriguez,2500000,Advanced,TRUE,7.43
786,86,7/20/2023 17:03,27,Exercise,"['Legs', 'Glutes']",Flexibility,Sarah Kim,60000,Beginner,TRUE,1.72
787,237,7/4/2023 20:00,53,Movement,"['Back', 'Core']",Cardio,Emma Rodriguez,2500000,Advanced,TRUE,8.75
788,55,7/6/2023 17:56,56,Movement,"['Legs', 'Glutes']",Strength,Marcus Lee,12000,Advanced,TRUE,5.65
789,470,4/14/2023 22:18,40,Exercise,"['Back', 'Core']",Cardio,Marcus Lee,12000,Intermediate,TRUE,6.91
790,223,8/25/2023 13:10,39,Exercise,"['Biceps', 'Triceps']",Strength,Emma Rodriguez,2500000,Intermediate,FALSE,6.46
791,291,5/20/2023 23:49,46,Movement,"['Biceps', 'Triceps']",Strength,Alex Johnson,50000,Advanced,FALSE,5.7
792,91,4/22/2023 13:18,19,Exercise,"['Legs', 'Glutes']",Strength,Alex Johnson,50000,Beginner,TRUE,2.29
793,56,6/12/2023 17:42,58,Exercise,"['Legs', 'Glutes']",Strength,Alex Johnson,50000,Advanced,FALSE,6.25
794,370,3/21/2023 5:57,35,Exercise,"['Back', 'Core']",Strength,Marcus Lee,12000,Intermediate,TRUE,6.09
795,33,6/25/2023 12:22,41,Movement,"['Chest', 'Shoulders']",Cardio,Alex Johnson,50000,Intermediate,TRUE,6.01
796,408,9/3/2023 6:20,51,Movement,"['Back', 'Core']",Strength,Emma Rodriguez,2500000,Advanced,FALSE,8.59
797,13,4/22/2023 5:32,39,Movement,"['Legs', 'Glutes']",Flexibility,Alex Johnson,50000,Intermediate,TRUE,5.89
798,206,3/9/2023 5:27,28,Movement,"['Back', 'Core']",Cardio,Emma Rodriguez,2500000,Beginner,FALSE,1
799,3,11/3/2023 8:20,15,Movement,"['Back', 'Core']",Strength,Emma Rodriguez,2500000,Beginner,TRUE,1.33
800,477,6/25/2023 18:50,56,Exercise,"['Back', 'Core']",Flexibility,Emma Rodriguez,2500000,Advanced,TRUE,8.47
801,243,7/26/2023 20:00,20,Exercise,"['Back', 'Core']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,2.15
802,438,6/22/2023 20:00,36,Movement,"['Chest', 'Shoulders']",Cardio,Sarah Kim,60000,Intermediate,TRUE,6.34
803,207,10/12/2023 19:19,39,Movement,"['Back', 'Core']",Flexibility,Sarah Kim,60000,Intermediate,TRUE,5.44
804,420,3/18/2023 8:03,19,Movement,"['Back', 'Core']",Strength,Emma Rodriguez,2500000,Beginner,TRUE,2.59
805,121,4/13/2023 20:47,44,Exercise,"['Chest', 'Shoulders']",Strength,Sarah Kim,60000,Advanced,TRUE,7.81
806,410,10/21/2023 19:16,23,Movement,"['Biceps', 'Triceps']",Cardio,Sarah Kim,60000,Beginner,TRUE,2.87
807,19,1/28/2023 8:12,30,Movement,"['Legs', 'Glutes']",Flexibility,Sarah Kim,60000,Beginner,FALSE,2.71
808,410,5/30/2023 20:00,13,Movement,"['Back', 'Core']",Cardio,Alex Johnson,50000,Beginner,FALSE,1.77
809,37,6/30/2023 1:12,59,Exercise,"['Chest', 'Shoulders']",Strength,Sarah Kim,60000,Advanced,TRUE,5.23
810,359,5/27/2023 13:24,50,Exercise,"['Back', 'Core']",Strength,Emma Rodriguez,2500000,Intermediate,FALSE,4.6
811,354,2/17/2023 21:36,15,Movement,"['Legs', 'Glutes']",Strength,Alex Johnson,50000,Beginner,TRUE,2.25
812,24,6/5/2023 20:00,43,Movement,"['Biceps', 'Triceps']",Cardio,Marcus Lee,12000,Intermediate,FALSE,4.34
813,36,3/6/2023 19:25,10,Movement,"['Chest', 'Shoulders']",Cardio,Emma Rodriguez,2500000,Beginner,FALSE,1.33
814,232,7/20/2023 20:00,23,Movement,"['Back', 'Core']",Strength,Marcus Lee,12000,Beginner,FALSE,2.03
815,30,9/11/2023 20:00,59,Exercise,"['Back', 'Core']",Cardio,Sarah Kim,60000,Advanced,TRUE,8.62
816,9,6/4/2023 5:10,49,Exercise,"['Back', 'Core']",Strength,Alex Johnson,50000,Intermediate,TRUE,4.56
817,6,8/31/2023 18:55,37,Exercise,"['Back', 'Core']",Cardio,Sarah Kim,60000,Intermediate,FALSE,4.24
818,439,9/10/2023 17:33,33,Exercise,"['Legs', 'Glutes']",Cardio,Sarah Kim,60000,Intermediate,FALSE,4.08
819,500,7/3/2023 17:34,25,Movement,"['Back', 'Core']",Strength,Emma Rodriguez,2500000,Beginner,TRUE,2.48
820,150,11/6/2023 18:59,46,Exercise,"['Chest', 'Shoulders']",Flexibility,Marcus Lee,12000,Intermediate,TRUE,3.33
821,422,8/13/2023 2:48,42,Exercise,"['Chest', 'Shoulders']",Cardio,Emma Rodriguez,2500000,Advanced,FALSE,8.58
822,314,8/24/2023 21:08,10,Movement,"['Chest', 'Shoulders']",Strength,Marcus Lee,12000,Beginner,FALSE,1.33
823,417,7/23/2023 8:07,59,Exercise,"['Legs', 'Glutes']",Cardio,Marcus Lee,12000,Advanced,TRUE,5.72
824,33,8/6/2023 8:28,44,Exercise,"['Legs', 'Glutes']",Cardio,Alex Johnson,50000,Intermediate,TRUE,5.27
825,470,5/1/2023 19:31,40,Exercise,"['Back', 'Core']",Strength,Alex Johnson,50000,Intermediate,TRUE,6.05
826,392,5/29/2023 6:52,33,Exercise,"['Legs', 'Glutes']",Strength,Sarah Kim,60000,Intermediate,TRUE,6.19
827,268,5/1/2023 8:27,41,Movement,"['Legs', 'Glutes']",Strength,Marcus Lee,12000,Intermediate,TRUE,6.03
828,134,10/6/2023 20:00,30,Movement,"['Legs', 'Glutes']",Cardio,Alex Johnson,50000,Intermediate,TRUE,6.08
829,341,7/10/2023 19:38,31,Exercise,"['Chest', 'Shoulders']",Cardio,Marcus Lee,12000,Intermediate,TRUE,6.66
830,154,6/1/2023 13:10,48,Exercise,"['Biceps', 'Triceps']",Flexibility,Alex Johnson,50000,Advanced,TRUE,6.33
831,364,7/14/2023 12:45,47,Movement,"['Biceps', 'Triceps']",Cardio,Alex Johnson,50000,Intermediate,TRUE,5.94
832,36,5/27/2023 8:08,20,Movement,"['Biceps', 'Triceps']",Cardio,Sarah Kim,60000,Beginner,FALSE,1.46
833,241,9/27/2023 6:29,30,Movement,"['Biceps', 'Triceps']",Strength,Emma Rodriguez,2500000,Beginner,TRUE,2.69
834,474,3/9/2023 19:17,18,Movement,"['Chest', 'Shoulders']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,1.62
835,201,6/18/2023 11:47,25,Movement,"['Biceps', 'Triceps']",Strength,Alex Johnson,50000,Beginner,FALSE,2.06
836,68,5/30/2023 6:45,30,Movement,"['Biceps', 'Triceps']",Strength,Sarah Kim,60000,Intermediate,TRUE,5.26
837,25,7/24/2023 4:37,43,Exercise,"['Legs', 'Glutes']",Flexibility,Alex Johnson,50000,Advanced,TRUE,8.45
838,313,8/21/2023 20:31,46,Movement,"['Chest', 'Shoulders']",Cardio,Marcus Lee,12000,Intermediate,TRUE,6.78
839,45,9/26/2023 17:33,18,Movement,"['Chest', 'Shoulders']",Cardio,Emma Rodriguez,2500000,Beginner,TRUE,1.48
840,419,1/12/2023 8:28,43,Movement,"['Chest', 'Shoulders']",Flexibility,Marcus Lee,12000,Intermediate,TRUE,6.99
841,196,3/23/2023 13:29,13,Exercise,"['Back', 'Core']",Strength,Marcus Lee,12000,Beginner,TRUE,1.52
842,316,7/18/2023 20:00,27,Movement,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Beginner,FALSE,1.04
843,206,2/23/2023 18:03,23,Movement,"['Back', 'Core']",Cardio,Emma Rodriguez,2500000,Beginner,FALSE,2.5
844,302,9/24/2023 20:00,32,Exercise,"['Back', 'Core']",Strength,Marcus Lee,12000,Intermediate,TRUE,6.65
845,2,6/30/2023 8:13,21,Exercise,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Beginner,TRUE,1.87
846,266,6/20/2023 8:00,17,Exercise,"['Legs', 'Glutes']",Cardio,Alex Johnson,50000,Beginner,TRUE,1.47
847,356,8/19/2023 21:30,49,Exercise,"['Back', 'Core']",Strength,Alex Johnson,50000,Advanced,TRUE,6.93
848,132,6/19/2023 18:18,26,Movement,"['Biceps', 'Triceps']",Cardio,Emma Rodriguez,2500000,Beginner,TRUE,1.42
849,68,9/1/2023 17:31,44,Exercise,"['Back', 'Core']",Strength,Emma Rodriguez,2500000,Intermediate,TRUE,3.8
850,358,8/5/2023 18:17,15,Movement,"['Chest', 'Shoulders']",Flexibility,Alex Johnson,50000,Beginner,FALSE,1.56
851,254,9/8/2023 8:23,47,Movement,"['Back', 'Core']",Strength,Sarah Kim,60000,Intermediate,TRUE,4.52
852,376,10/15/2023 17:49,13,Movement,"['Legs', 'Glutes']",Flexibility,Marcus Lee,12000,Beginner,FALSE,1.9
853,451,8/17/2023 19:08,29,Movement,"['Chest', 'Shoulders']",Flexibility,Sarah Kim,60000,Beginner,TRUE,2.88
854,283,9/21/2023 19:32,27,Exercise,"['Chest', 'Shoulders']",Cardio,Marcus Lee,12000,Beginner,TRUE,1
855,392,8/18/2023 21:30,38,Exercise,"['Biceps', 'Triceps']",Strength,Sarah Kim,60000,Intermediate,TRUE,4.55
856,213,9/24/2023 17:35,10,Exercise,"['Chest', 'Shoulders']",Cardio,Emma Rodriguez,2500000,Beginner,TRUE,2.09
857,198,3/25/2023 13:01,22,Exercise,"['Biceps', 'Triceps']",Cardio,Alex Johnson,50000,Beginner,TRUE,2.12
858,107,1/29/2023 17:21,30,Exercise,"['Chest', 'Shoulders']",Strength,Emma Rodriguez,2500000,Beginner,TRUE,1.99
859,426,9/29/2023 20:29,21,Exercise,"['Chest', 'Shoulders']",Strength,Alex Johnson,50000,Beginner,TRUE,1.17
860,11,6/12/2023 7:17,46,Exercise,"['Biceps', 'Triceps']",Strength,Marcus Lee,12000,Advanced,TRUE,6.08
861,125,11/28/2023 23:42,15,Exercise,"['Biceps', 'Triceps']",Cardio,Emma Rodriguez,2500000,Beginner,TRUE,1.14
862,437,5/11/2023 23:07,48,Exercise,"['Back', 'Core']",Cardio,Sarah Kim,60000,Intermediate,TRUE,5.6
863,23,6/3/2023 19:23,40,Exercise,"['Biceps', 'Triceps']",Cardio,Sarah Kim,60000,Intermediate,TRUE,3.45
864,246,7/23/2023 19:42,21,Movement,"['Chest', 'Shoulders']",Cardio,Sarah Kim,60000,Beginner,FALSE,2.84
865,369,8/31/2023 18:02,43,Exercise,"['Back', 'Core']",Cardio,Emma Rodriguez,2500000,Intermediate,FALSE,4.03
866,405,8/4/2023 18:35,29,Movement,"['Chest', 'Shoulders']",Strength,Sarah Kim,60000,Beginner,TRUE,1.7
867,153,8/29/2023 12:32,43,Exercise,"['Chest', 'Shoulders']",Flexibility,Marcus Lee,12000,Intermediate,TRUE,3.76
868,235,8/14/2023 19:16,22,Exercise,"['Biceps', 'Triceps']",Strength,Alex Johnson,50000,Beginner,FALSE,2.17
869,48,7/25/2023 7:31,18,Movement,"['Chest', 'Shoulders']",Cardio,Sarah Kim,60000,Beginner,TRUE,1.44
870,22,7/19/2023 23:50,32,Exercise,"['Back', 'Core']",Strength,Marcus Lee,12000,Intermediate,TRUE,6.72
871,228,6/16/2023 18:02,46,Exercise,"['Biceps', 'Triceps']",Strength,Marcus Lee,12000,Intermediate,TRUE,3.85
872,98,9/13/2023 8:06,13,Movement,"['Back', 'Core']",Cardio,Alex Johnson,50000,Beginner,TRUE,1.38
873,431,6/5/2023 18:46,15,Movement,"['Biceps', 'Triceps']",Cardio,Alex Johnson,50000,Beginner,FALSE,2.99
874,254,8/2/2023 19:07,47,Exercise,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Intermediate,TRUE,3.14
875,269,7/23/2023 20:00,29,Movement,"['Biceps', 'Triceps']",Strength,Emma Rodriguez,2500000,Beginner,TRUE,2.25
876,81,7/27/2023 5:26,19,Exercise,"['Back', 'Core']",Cardio,Sarah Kim,60000,Beginner,TRUE,1.49
877,59,5/16/2023 18:50,19,Exercise,"['Chest', 'Shoulders']",Strength,Sarah Kim,60000,Beginner,FALSE,2.75
878,25,3/28/2023 22:44,41,Exercise,"['Chest', 'Shoulders']",Flexibility,Sarah Kim,60000,Advanced,TRUE,5.74
879,437,5/23/2023 21:04,36,Exercise,"['Chest', 'Shoulders']",Flexibility,Alex Johnson,50000,Intermediate,TRUE,6.71
880,421,6/16/2023 2:55,12,Exercise,"['Biceps', 'Triceps']",Flexibility,Alex Johnson,50000,Beginner,FALSE,1.7
881,97,4/25/2023 17:39,39,Movement,"['Legs', 'Glutes']",Cardio,Emma Rodriguez,2500000,Intermediate,FALSE,4.94
882,27,8/7/2023 12:12,30,Exercise,"['Chest', 'Shoulders']",Flexibility,Marcus Lee,12000,Intermediate,TRUE,3.31
883,442,6/5/2023 20:00,18,Exercise,"['Biceps', 'Triceps']",Flexibility,Marcus Lee,12000,Beginner,FALSE,2.88
884,231,9/2/2023 8:10,21,Movement,"['Back', 'Core']",Flexibility,Emma Rodriguez,2500000,Beginner,FALSE,1.58
885,149,8/2/2023 18:44,46,Movement,"['Biceps', 'Triceps']",Strength,Emma Rodriguez,2500000,Intermediate,TRUE,6.52
886,225,6/5/2023 18:09,28,Exercise,"['Biceps', 'Triceps']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,2.52
887,145,8/25/2023 8:13,46,Exercise,"['Chest', 'Shoulders']",Flexibility,Emma Rodriguez,2500000,Intermediate,TRUE,5.13
888,53,11/22/2023 11:14,27,Exercise,"['Biceps', 'Triceps']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,2.18
889,337,7/21/2023 23:06,38,Movement,"['Chest', 'Shoulders']",Cardio,Emma Rodriguez,2500000,Intermediate,TRUE,4.91
890,205,6/11/2023 13:06,53,Exercise,"['Chest', 'Shoulders']",Flexibility,Emma Rodriguez,2500000,Advanced,TRUE,7.42
891,102,7/16/2023 20:11,11,Exercise,"['Back', 'Core']",Cardio,Sarah Kim,60000,Beginner,TRUE,2.64
892,445,9/20/2023 8:21,30,Exercise,"['Chest', 'Shoulders']",Flexibility,Marcus Lee,12000,Beginner,FALSE,2.3
893,104,10/6/2023 6:08,15,Movement,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Beginner,TRUE,2.11
894,339,8/1/2023 6:03,17,Exercise,"['Biceps', 'Triceps']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,2.93
895,361,5/11/2023 8:28,42,Exercise,"['Biceps', 'Triceps']",Flexibility,Alex Johnson,50000,Advanced,TRUE,7.83
896,338,11/20/2023 5:27,17,Exercise,"['Legs', 'Glutes']",Cardio,Emma Rodriguez,2500000,Beginner,TRUE,1.41
897,121,8/4/2023 19:17,57,Movement,"['Back', 'Core']",Cardio,Emma Rodriguez,2500000,Advanced,FALSE,6.08
898,184,8/3/2023 5:47,26,Exercise,"['Legs', 'Glutes']",Strength,Alex Johnson,50000,Beginner,FALSE,1.45
899,451,5/14/2023 7:12,14,Exercise,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Beginner,TRUE,2.74
900,286,7/12/2023 20:00,27,Movement,"['Back', 'Core']",Strength,Alex Johnson,50000,Beginner,FALSE,1.35
901,402,9/30/2023 13:23,11,Exercise,"['Chest', 'Shoulders']",Flexibility,Sarah Kim,60000,Beginner,TRUE,1.69
902,282,4/1/2023 21:17,20,Movement,"['Chest', 'Shoulders']",Strength,Alex Johnson,50000,Beginner,TRUE,1.37
903,5,5/1/2023 18:42,46,Exercise,"['Chest', 'Shoulders']",Flexibility,Sarah Kim,60000,Advanced,TRUE,6.93
904,122,7/10/2023 18:44,40,Movement,"['Chest', 'Shoulders']",Strength,Emma Rodriguez,2500000,Advanced,FALSE,6.78
905,206,8/4/2023 19:10,14,Exercise,"['Chest', 'Shoulders']",Cardio,Sarah Kim,60000,Beginner,FALSE,1.25
906,171,3/23/2023 19:50,59,Exercise,"['Back', 'Core']",Strength,Sarah Kim,60000,Advanced,FALSE,6.69
907,294,8/8/2023 20:00,37,Exercise,"['Legs', 'Glutes']",Flexibility,Emma Rodriguez,2500000,Intermediate,FALSE,6.65
908,41,5/23/2023 6:02,41,Exercise,"['Biceps', 'Triceps']",Cardio,Marcus Lee,12000,Advanced,FALSE,8.12
909,403,10/6/2023 19:20,14,Exercise,"['Legs', 'Glutes']",Cardio,Sarah Kim,60000,Beginner,TRUE,2.33
910,265,6/2/2023 21:15,11,Movement,"['Back', 'Core']",Flexibility,Sarah Kim,60000,Beginner,FALSE,2.75
911,426,11/13/2023 11:36,20,Movement,"['Biceps', 'Triceps']",Cardio,Alex Johnson,50000,Beginner,TRUE,1.96
912,164,6/19/2023 8:28,45,Exercise,"['Back', 'Core']",Flexibility,Emma Rodriguez,2500000,Intermediate,TRUE,6.33
913,190,10/2/2023 6:22,41,Movement,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Advanced,TRUE,5.39
914,61,5/4/2023 6:52,48,Movement,"['Legs', 'Glutes']",Flexibility,Alex Johnson,50000,Intermediate,TRUE,3.82
915,262,10/25/2023 20:00,15,Exercise,"['Biceps', 'Triceps']",Strength,Marcus Lee,12000,Beginner,TRUE,1.09
916,152,10/13/2023 17:31,29,Movement,"['Chest', 'Shoulders']",Flexibility,Sarah Kim,60000,Beginner,TRUE,2.5
917,384,8/25/2023 6:51,23,Movement,"['Chest', 'Shoulders']",Strength,Emma Rodriguez,2500000,Beginner,TRUE,1.32
918,103,9/1/2023 20:40,18,Movement,"['Biceps', 'Triceps']",Strength,Marcus Lee,12000,Beginner,TRUE,1.77
919,32,7/2/2023 13:22,59,Exercise,"['Back', 'Core']",Cardio,Sarah Kim,60000,Advanced,TRUE,6.45
920,456,8/3/2023 20:00,12,Movement,"['Back', 'Core']",Cardio,Sarah Kim,60000,Beginner,TRUE,1.27
921,323,7/10/2023 17:06,43,Movement,"['Chest', 'Shoulders']",Strength,Marcus Lee,12000,Advanced,FALSE,8.84
922,191,2/13/2023 5:20,13,Exercise,"['Chest', 'Shoulders']",Cardio,Marcus Lee,12000,Beginner,TRUE,1.6
923,167,7/3/2023 17:34,40,Exercise,"['Legs', 'Glutes']",Cardio,Marcus Lee,12000,Intermediate,TRUE,6.91
924,117,11/6/2023 7:19,25,Movement,"['Legs', 'Glutes']",Strength,Emma Rodriguez,2500000,Beginner,FALSE,1.64
925,210,10/4/2023 18:41,28,Movement,"['Biceps', 'Triceps']",Strength,Alex Johnson,50000,Beginner,TRUE,1.4
926,121,7/9/2023 7:12,56,Movement,"['Biceps', 'Triceps']",Cardio,Sarah Kim,60000,Advanced,FALSE,7.28
927,485,8/12/2023 6:23,40,Movement,"['Chest', 'Shoulders']",Flexibility,Sarah Kim,60000,Advanced,FALSE,7.06
928,286,10/8/2023 13:02,24,Exercise,"['Biceps', 'Triceps']",Cardio,Alex Johnson,50000,Beginner,TRUE,1
929,186,6/13/2023 8:19,43,Exercise,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Advanced,TRUE,7.31
930,144,9/3/2023 17:17,15,Movement,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Beginner,TRUE,2.04
931,384,11/12/2023 19:47,21,Movement,"['Biceps', 'Triceps']",Flexibility,Sarah Kim,60000,Beginner,TRUE,1.07
932,187,5/28/2023 17:42,45,Exercise,"['Back', 'Core']",Cardio,Sarah Kim,60000,Intermediate,FALSE,5.12
933,385,1/29/2023 20:20,22,Exercise,"['Legs', 'Glutes']",Flexibility,Sarah Kim,60000,Beginner,TRUE,1.91
934,121,6/28/2023 19:28,50,Exercise,"['Chest', 'Shoulders']",Flexibility,Emma Rodriguez,2500000,Advanced,TRUE,6.63
935,40,8/9/2023 5:51,28,Movement,"['Biceps', 'Triceps']",Flexibility,Marcus Lee,12000,Beginner,TRUE,1.76
936,206,8/3/2023 17:13,24,Movement,"['Back', 'Core']",Strength,Marcus Lee,12000,Beginner,TRUE,1.8
937,188,7/5/2023 6:42,13,Movement,"['Chest', 'Shoulders']",Strength,Emma Rodriguez,2500000,Beginner,TRUE,1.57
938,251,6/19/2023 18:41,15,Exercise,"['Back', 'Core']",Flexibility,Marcus Lee,12000,Beginner,TRUE,1.94
939,118,4/4/2023 19:03,26,Movement,"['Chest', 'Shoulders']",Cardio,Emma Rodriguez,2500000,Beginner,TRUE,1.95
940,362,10/24/2023 17:41,22,Movement,"['Biceps', 'Triceps']",Cardio,Marcus Lee,12000,Beginner,FALSE,2
941,303,9/28/2023 7:09,20,Movement,"['Biceps', 'Triceps']",Flexibility,Alex Johnson,50000,Beginner,FALSE,2.35
942,247,7/20/2023 17:13,13,Exercise,"['Legs', 'Glutes']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,1.83
943,385,6/16/2023 6:58,22,Exercise,"['Biceps', 'Triceps']",Flexibility,Alex Johnson,50000,Beginner,FALSE,1.87
944,171,3/17/2023 18:13,54,Movement,"['Back', 'Core']",Flexibility,Marcus Lee,12000,Advanced,TRUE,6.55
945,347,4/23/2023 11:02,21,Exercise,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Beginner,FALSE,2.91
946,397,9/11/2023 13:04,24,Movement,"['Chest', 'Shoulders']",Strength,Marcus Lee,12000,Beginner,TRUE,1.9
947,262,8/27/2023 19:17,21,Exercise,"['Chest', 'Shoulders']",Flexibility,Alex Johnson,50000,Beginner,TRUE,1.29
948,38,4/10/2023 17:17,30,Movement,"['Back', 'Core']",Flexibility,Marcus Lee,12000,Beginner,TRUE,1.82
949,356,9/6/2023 20:00,43,Exercise,"['Legs', 'Glutes']",Strength,Sarah Kim,60000,Advanced,TRUE,7.47
950,319,7/19/2023 20:56,18,Movement,"['Back', 'Core']",Cardio,Alex Johnson,50000,Beginner,TRUE,2.25
951,46,4/26/2023 12:44,29,Exercise,"['Chest', 'Shoulders']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,2.61
952,169,6/7/2023 20:00,22,Movement,"['Back', 'Core']",Cardio,Sarah Kim,60000,Beginner,TRUE,2.71
953,340,10/22/2023 13:23,29,Exercise,"['Chest', 'Shoulders']",Strength,Emma Rodriguez,2500000,Beginner,TRUE,1.98
954,380,3/19/2023 23:34,37,Movement,"['Chest', 'Shoulders']",Strength,Sarah Kim,60000,Intermediate,FALSE,5.42
955,397,10/9/2023 20:00,24,Exercise,"['Back', 'Core']",Cardio,Sarah Kim,60000,Beginner,FALSE,2.99
956,475,6/4/2023 8:08,58,Exercise,"['Biceps', 'Triceps']",Cardio,Marcus Lee,12000,Advanced,FALSE,5.91
957,283,9/15/2023 18:28,17,Movement,"['Legs', 'Glutes']",Flexibility,Alex Johnson,50000,Beginner,TRUE,1.2
958,249,5/26/2023 21:43,16,Movement,"['Biceps', 'Triceps']",Strength,Marcus Lee,12000,Beginner,TRUE,2.41
959,421,8/2/2023 7:28,29,Movement,"['Chest', 'Shoulders']",Cardio,Sarah Kim,60000,Beginner,TRUE,2.05
960,339,6/11/2023 5:39,30,Movement,"['Biceps', 'Triceps']",Strength,Sarah Kim,60000,Beginner,FALSE,1.17
961,87,1/23/2023 22:23,25,Movement,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Beginner,TRUE,1.07
962,247,6/28/2023 18:56,21,Exercise,"['Back', 'Core']",Cardio,Alex Johnson,50000,Beginner,TRUE,2.76
963,142,5/17/2023 17:59,33,Exercise,"['Legs', 'Glutes']",Cardio,Sarah Kim,60000,Intermediate,FALSE,5.52
964,153,5/25/2023 18:21,36,Movement,"['Chest', 'Shoulders']",Cardio,Emma Rodriguez,2500000,Intermediate,TRUE,5.68
965,357,6/8/2023 8:16,23,Exercise,"['Back', 'Core']",Strength,Emma Rodriguez,2500000,Beginner,TRUE,1.26
966,152,9/16/2023 13:16,26,Exercise,"['Legs', 'Glutes']",Cardio,Marcus Lee,12000,Beginner,TRUE,1.56
967,247,6/23/2023 12:31,23,Exercise,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Beginner,FALSE,2.25
968,352,8/23/2023 17:42,16,Exercise,"['Chest', 'Shoulders']",Cardio,Marcus Lee,12000,Beginner,TRUE,1.56
969,312,8/14/2023 12:23,44,Exercise,"['Back', 'Core']",Cardio,Sarah Kim,60000,Intermediate,TRUE,3.29
970,467,8/10/2023 18:44,41,Movement,"['Biceps', 'Triceps']",Strength,Marcus Lee,12000,Advanced,TRUE,8.62
971,363,8/6/2023 7:02,28,Movement,"['Chest', 'Shoulders']",Cardio,Sarah Kim,60000,Beginner,FALSE,1.05
972,264,5/3/2023 18:17,43,Movement,"['Biceps', 'Triceps']",Strength,Sarah Kim,60000,Intermediate,FALSE,5.07
973,183,4/5/2023 7:29,48,Movement,"['Chest', 'Shoulders']",Flexibility,Sarah Kim,60000,Advanced,TRUE,8.51
974,209,8/30/2023 22:00,13,Movement,"['Legs', 'Glutes']",Flexibility,Sarah Kim,60000,Beginner,FALSE,2.28
975,160,4/9/2023 20:00,21,Exercise,"['Chest', 'Shoulders']",Cardio,Alex Johnson,50000,Beginner,TRUE,1.83
976,299,11/20/2023 17:35,29,Movement,"['Chest', 'Shoulders']",Cardio,Sarah Kim,60000,Beginner,TRUE,1.26
977,212,11/4/2023 18:28,26,Movement,"['Back', 'Core']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,1.68
978,137,4/30/2023 6:16,38,Exercise,"['Chest', 'Shoulders']",Cardio,Sarah Kim,60000,Intermediate,FALSE,4.83
979,131,5/16/2023 17:33,56,Movement,"['Chest', 'Shoulders']",Cardio,Emma Rodriguez,2500000,Advanced,FALSE,6.32
980,486,4/10/2023 11:59,28,Exercise,"['Back', 'Core']",Flexibility,Marcus Lee,12000,Beginner,FALSE,1.39
